     250, 0.239, 0.643, 0.719, 0.262, 0.472, 0.353, 0.496, 0.618, 0.806, 0.271, 0.742, 0.231, 0.478, 0.232, 0.663, 0.391, 0.786, 0.398, 0.826, 0.487, 0.345, 0.360, 0.637, 0.627, 0.835, 0.375, 0.225, 0.215, 0.796, 0.454, 0.483, 0.619, 0.482, 0.767, 0.234, 0.808, 0.163, 0.226, 0.343, 0.646, 0.779, 0.354, 0.247, 0.351, 0.760, 0.386, 0.237, 0.366, 0.452, 0.227
     260, 0.254, 0.644, 0.715, 0.268, 0.467, 0.362, 0.501, 0.616, 0.805, 0.265, 0.727, 0.237, 0.478, 0.232, 0.683, 0.379, 0.794, 0.418, 0.829, 0.483, 0.347, 0.360, 0.672, 0.599, 0.844, 0.366, 0.220, 0.220, 0.798, 0.458, 0.480, 0.600, 0.485, 0.766, 0.231, 0.818, 0.157, 0.226, 0.343, 0.612, 0.775, 0.360, 0.247, 0.340, 0.758, 0.388, 0.251, 0.354, 0.455, 0.241
     270, 0.256, 0.646, 0.718, 0.256, 0.478, 0.354, 0.502, 0.620, 0.814, 0.274, 0.720, 0.230, 0.468, 0.224, 0.688, 0.380, 0.802, 0.431, 0.841, 0.487, 0.348, 0.363, 0.685, 0.587, 0.850, 0.364, 0.213, 0.220, 0.811, 0.458, 0.473, 0.579, 0.474, 0.774, 0.232, 0.821, 0.150, 0.234, 0.343, 0.602, 0.780, 0.359, 0.237, 0.334, 0.774, 0.381, 0.256, 0.347, 0.456, 0.239
     280, 0.247, 0.645, 0.718, 0.251, 0.473, 0.347, 0.510, 0.614, 0.826, 0.288, 0.726, 0.228, 0.457, 0.215, 0.693, 0.387, 0.806, 0.465, 0.846, 0.479, 0.348, 0.361, 0.689, 0.582, 0.854, 0.362, 0.208, 0.218, 0.816, 0.460, 0.473, 0.557, 0.467, 0.778, 0.230, 0.828, 0.155, 0.232, 0.337, 0.579, 0.785, 0.357, 0.230, 0.334, 0.786, 0.378, 0.267, 0.348, 0.459, 0.228
     290, 0.242, 0.642, 0.713, 0.244, 0.487, 0.337, 0.499, 0.629, 0.827, 0.280, 0.737, 0.227, 0.463, 0.217, 0.701, 0.380, 0.818, 0.468, 0.849, 0.486, 0.343, 0.367, 0.697, 0.562, 0.858, 0.366, 0.212, 0.224, 0.818, 0.457, 0.475, 0.537, 0.463, 0.775, 0.227, 0.834, 0.153, 0.226, 0.339, 0.553, 0.801, 0.362, 0.239, 0.337, 0.784, 0.385, 0.264, 0.347, 0.455, 0.227
     300, 0.629, 0.622, 0.498, 0.580, 0.375, 0.243, 0.554, 0.461, 0.825, 0.582, 0.497, 0.291, 0.423, 0.289, 0.494, 0.674, 0.837, 0.321, 0.837, 0.694, 0.639, 0.465, 0.736, 0.694, 0.528, 0.221, 0.499, 0.391, 0.682, 0.310, 0.393, 0.387, 0.481, 0.824, 0.380, 0.534, 0.289, 0.231, 0.240, 0.447, 0.657, 0.284, 0.314, 0.327, 0.484, 0.517, 0.629, 0.252, 0.453, 0.653
     310, 0.598, 0.690, 0.546, 0.665, 0.345, 0.312, 0.607, 0.487, 0.813, 0.397, 0.681, 0.292, 0.523, 0.263, 0.580, 0.708, 0.849, 0.336, 0.813, 0.685, 0.714, 0.524, 0.743, 0.742, 0.783, 0.307, 0.396, 0.339, 0.788, 0.335, 0.420, 0.411, 0.530, 0.856, 0.411, 0.717, 0.251, 0.228, 0.268, 0.466, 0.636, 0.274, 0.244, 0.334, 0.633, 0.556, 0.380, 0.205, 0.429, 0.676
     320, 0.624, 0.698, 0.584, 0.714, 0.294, 0.331, 0.595, 0.510, 0.807, 0.334, 0.752, 0.296, 0.498, 0.253, 0.596, 0.744, 0.853, 0.319, 0.815, 0.681, 0.755, 0.463, 0.748, 0.767, 0.852, 0.332, 0.335, 0.283, 0.823, 0.293, 0.460, 0.410, 0.555, 0.854, 0.453, 0.829, 0.236, 0.223, 0.270, 0.387, 0.581, 0.257, 0.238, 0.345, 0.707, 0.569, 0.311, 0.207, 0.436, 0.756
     330, 0.662, 0.690, 0.622, 0.730, 0.280, 0.339, 0.564, 0.536, 0.809, 0.313, 0.748, 0.299, 0.473, 0.245, 0.624, 0.766, 0.856, 0.275, 0.818, 0.676, 0.751, 0.389, 0.742, 0.774, 0.862, 0.351, 0.280, 0.254, 0.837, 0.265, 0.487, 0.426, 0.551, 0.858, 0.457, 0.859, 0.220, 0.222, 0.271, 0.344, 0.536, 0.238, 0.239, 0.340, 0.780, 0.556, 0.279, 0.199, 0.427, 0.780
     340, 0.720, 0.686, 0.640, 0.742, 0.275, 0.335, 0.520, 0.560, 0.810, 0.286, 0.748, 0.316, 0.480, 0.243, 0.649, 0.787, 0.860, 0.251, 0.821, 0.664, 0.745, 0.367, 0.745, 0.773, 0.872, 0.359, 0.249, 0.247, 0.844, 0.242, 0.483, 0.444, 0.529, 0.862, 0.456, 0.870, 0.214, 0.222, 0.291, 0.339, 0.511, 0.249, 0.244, 0.342, 0.787, 0.520, 0.274, 0.196, 0.423, 0.801
     350, 0.757, 0.686, 0.674, 0.744, 0.272, 0.335, 0.499, 0.550, 0.807, 0.278, 0.753, 0.323, 0.484, 0.242, 0.662, 0.800, 0.864, 0.247, 0.810, 0.642, 0.738, 0.357, 0.744, 0.783, 0.879, 0.361, 0.245, 0.243, 0.853, 0.247, 0.477, 0.476, 0.512, 0.858, 0.460, 0.871, 0.211, 0.231, 0.304, 0.342, 0.498, 0.243, 0.242, 0.358, 0.802, 0.480, 0.266, 0.199, 0.422, 0.834
     360, 0.779, 0.698, 0.688, 0.760, 0.275, 0.341, 0.502, 0.531, 0.804, 0.283, 0.748, 0.333, 0.486, 0.235, 0.678, 0.800, 0.871, 0.246, 0.809, 0.626, 0.740, 0.351, 0.746, 0.781, 0.877, 0.365, 0.240, 0.240, 0.858, 0.246, 0.479, 0.507, 0.499, 0.861, 0.465, 0.876, 0.193, 0.230, 0.315, 0.343, 0.496, 0.241, 0.246, 0.361, 0.812, 0.439, 0.255, 0.203, 0.432, 0.845
     370, 0.799, 0.708, 0.708, 0.775, 0.268, 0.335, 0.492, 0.509, 0.801, 0.274, 0.754, 0.346, 0.487, 0.233, 0.684, 0.797, 0.874, 0.237, 0.805, 0.597, 0.742, 0.335, 0.743, 0.773, 0.877, 0.372, 0.239, 0.241, 0.863, 0.238, 0.469, 0.507, 0.489, 0.862, 0.462, 0.879, 0.183, 0.233, 0.321, 0.347, 0.485, 0.247, 0.245, 0.350, 0.819, 0.410, 0.254, 0.206, 0.446, 0.863
     380, 0.798, 0.707, 0.707, 0.786, 0.266, 0.336, 0.487, 0.492, 0.802, 0.276, 0.750, 0.340, 0.480, 0.231, 0.690, 0.800, 0.875, 0.235, 0.799, 0.562, 0.745, 0.332, 0.736, 0.777, 0.878, 0.363, 0.243, 0.236, 0.866, 0.237, 0.468, 0.518, 0.478, 0.871, 0.459, 0.879, 0.179, 0.229, 0.334, 0.357, 0.482, 0.242, 0.242, 0.357, 0.832, 0.399, 0.251, 0.217, 0.462, 0.872
     390, 0.804, 0.714, 0.709, 0.797, 0.271, 0.346, 0.487, 0.478, 0.816, 0.270, 0.755, 0.340, 0.480, 0.233, 0.707, 0.810, 0.875, 0.227, 0.806, 0.527, 0.747, 0.338, 0.743, 0.778, 0.880, 0.353, 0.242, 0.232, 0.867, 0.235, 0.461, 0.529, 0.470, 0.877, 0.460, 0.878, 0.183, 0.231, 0.338, 0.380, 0.492, 0.234, 0.242, 0.357, 0.840, 0.404, 0.246, 0.218, 0.461, 0.874
     400, 0.675, 0.785, 0.660, 0.853, 0.259, 0.506, 0.737, 0.726, 0.856, 0.311, 0.797, 0.765, 0.721, 0.652, 0.519, 0.799, 0.879, 0.510, 0.812, 0.747, 0.569, 0.570, 0.734, 0.575, 0.881, 0.526, 0.374, 0.620, 0.865, 0.684, 0.544, 0.584, 0.751, 0.870, 0.636, 0.879, 0.340, 0.614, 0.747, 0.397, 0.358, 0.201, 0.614, 0.661, 0.837, 0.483, 0.640, 0.640, 0.732, 0.876
     410, 0.658, 0.806, 0.704, 0.868, 0.247, 0.563, 0.747, 0.817, 0.871, 0.297, 0.803, 0.864, 0.769, 0.559, 0.689, 0.800, 0.878, 0.445, 0.818, 0.762, 0.698, 0.486, 0.726, 0.713, 0.879, 0.505, 0.331, 0.474, 0.865, 0.848, 0.601, 0.629, 0.746, 0.874, 0.709, 0.880, 0.267, 0.497, 0.862, 0.376, 0.444, 0.184, 0.587, 0.689, 0.842, 0.475, 0.720, 0.425, 0.811, 0.877
     420, 0.626, 0.817, 0.726, 0.869, 0.246, 0.562, 0.801, 0.866, 0.872, 0.292, 0.812, 0.866, 0.811, 0.546, 0.719, 0.810, 0.879, 0.373, 0.824, 0.785, 0.724, 0.418, 0.725, 0.765, 0.879, 0.505, 0.303, 0.355, 0.871, 0.879, 0.624, 0.605, 0.792, 0.874, 0.721, 0.877, 0.270, 0.379, 0.880, 0.383, 0.471, 0.175, 0.638, 0.779, 0.847, 0.467, 0.786, 0.322, 0.830, 0.874
     430, 0.584, 0.828, 0.748, 0.870, 0.244, 0.546, 0.818, 0.873, 0.875, 0.280, 0.818, 0.867, 0.838, 0.509, 0.714, 0.835, 0.875, 0.317, 0.824, 0.806, 0.727, 0.389, 0.726, 0.784, 0.879, 0.450, 0.283, 0.295, 0.875, 0.880, 0.600, 0.582, 0.833, 0.872, 0.735, 0.878, 0.266, 0.310, 0.880, 0.383, 0.474, 0.173, 0.706, 0.819, 0.853, 0.456, 0.830, 0.261, 0.839, 0.873
     440, 0.523, 0.853, 0.775, 0.873, 0.256, 0.512, 0.828, 0.873, 0.877, 0.266, 0.819, 0.866, 0.862, 0.478, 0.717, 0.854, 0.875, 0.291, 0.825, 0.823, 0.735, 0.373, 0.723, 0.786, 0.880, 0.396, 0.292, 0.275, 0.880, 0.880, 0.560, 0.576, 0.850, 0.872, 0.743, 0.879, 0.267, 0.276, 0.880, 0.382, 0.472, 0.177, 0.770, 0.836, 0.855, 0.448, 0.852, 0.244, 0.846, 0.876
     450, 0.505, 0.859, 0.787, 0.871, 0.260, 0.502, 0.834, 0.872, 0.874, 0.265, 0.830, 0.871, 0.867, 0.470, 0.716, 0.863, 0.878, 0.275, 0.825, 0.830, 0.753, 0.374, 0.729, 0.788, 0.879, 0.349, 0.286, 0.259, 0.877, 0.878, 0.524, 0.561, 0.875, 0.875, 0.747, 0.877, 0.258, 0.265, 0.880, 0.392, 0.469, 0.177, 0.787, 0.855, 0.857, 0.444, 0.870, 0.233, 0.853, 0.878
     460, 0.499, 0.868, 0.799, 0.876, 0.258, 0.499, 0.842, 0.877, 0.874, 0.259, 0.834, 0.876, 0.876, 0.455, 0.710, 0.869, 0.880, 0.268, 0.823, 0.844, 0.743, 0.378, 0.720, 0.807, 0.878, 0.344, 0.275, 0.258, 0.878, 0.877, 0.507, 0.554, 0.881, 0.876, 0.751, 0.879, 0.234, 0.253, 0.877, 0.404, 0.466, 0.191, 0.809, 0.867, 0.857, 0.409, 0.879, 0.223, 0.860, 0.880
     470, 0.489, 0.871, 0.806, 0.881, 0.242, 0.495, 0.853, 0.877, 0.875, 0.257, 0.837, 0.880, 0.878, 0.455, 0.708, 0.874, 0.878, 0.248, 0.833, 0.861, 0.743, 0.378, 0.725, 0.807, 0.878, 0.348, 0.268, 0.249, 0.880, 0.877, 0.498, 0.555, 0.879, 0.879, 0.742, 0.881, 0.230, 0.245, 0.876, 0.398, 0.473, 0.193, 0.814, 0.871, 0.864, 0.398, 0.879, 0.215, 0.859, 0.875
     480, 0.499, 0.873, 0.797, 0.880, 0.230, 0.487, 0.852, 0.880, 0.877, 0.261, 0.839, 0.882, 0.879, 0.450, 0.700, 0.872, 0.876, 0.241, 0.840, 0.866, 0.744, 0.377, 0.722, 0.812, 0.878, 0.350, 0.255, 0.253, 0.878, 0.878, 0.500, 0.530, 0.878, 0.881, 0.752, 0.882, 0.194, 0.245, 0.874, 0.378, 0.476, 0.198, 0.823, 0.876, 0.870, 0.384, 0.877, 0.203, 0.853, 0.875
     490, 0.489, 0.876, 0.804, 0.876, 0.224, 0.486, 0.854, 0.880, 0.878, 0.255, 0.842, 0.881, 0.881, 0.454, 0.702, 0.879, 0.879, 0.236, 0.847, 0.869, 0.747, 0.375, 0.727, 0.819, 0.880, 0.353, 0.250, 0.249, 0.880, 0.878, 0.501, 0.515, 0.881, 0.879, 0.752, 0.881, 0.168, 0.239, 0.879, 0.374, 0.480, 0.198, 0.830, 0.876, 0.870, 0.370, 0.879, 0.199, 0.857, 0.878
     500, 0.732, 0.877, 0.856, 0.872, 0.625, 0.730, 0.873, 0.880, 0.877, 0.698, 0.867, 0.879, 0.878, 0.759, 0.832, 0.879, 0.851, 0.323, 0.563, 0.875, 0.839, 0.723, 0.829, 0.861, 0.880, 0.338, 0.703, 0.219, 0.880, 0.879, 0.732, 0.764, 0.882, 0.882, 0.669, 0.877, 0.689, 0.708, 0.563, 0.783, 0.749, 0.729, 0.868, 0.878, 0.880, 0.727, 0.879, 0.637, 0.849, 0.727
     510, 0.787, 0.878, 0.870, 0.872, 0.801, 0.814, 0.873, 0.882, 0.880, 0.868, 0.878, 0.878, 0.878, 0.849, 0.871, 0.880, 0.839, 0.275, 0.719, 0.880, 0.868, 0.868, 0.872, 0.881, 0.875, 0.330, 0.870, 0.222, 0.877, 0.880, 0.817, 0.872, 0.881, 0.880, 0.644, 0.882, 0.632, 0.602, 0.766, 0.874, 0.807, 0.701, 0.878, 0.881, 0.878, 0.874, 0.879, 0.801, 0.852, 0.791
     520, 0.841, 0.876, 0.872, 0.872, 0.876, 0.878, 0.874, 0.884, 0.879, 0.880, 0.883, 0.878, 0.879, 0.881, 0.878, 0.878, 0.831, 0.264, 0.841, 0.879, 0.872, 0.880, 0.878, 0.885, 0.876, 0.330, 0.880, 0.230, 0.875, 0.879, 0.849, 0.879, 0.879, 0.882, 0.631, 0.880, 0.756, 0.630, 0.865, 0.878, 0.840, 0.830, 0.878, 0.879, 0.879, 0.882, 0.876, 0.876, 0.856, 0.838
     530, 0.850, 0.879, 0.873, 0.874, 0.880, 0.882, 0.874, 0.885, 0.879, 0.878, 0.882, 0.877, 0.878, 0.880, 0.875, 0.877, 0.829, 0.263, 0.861, 0.879, 0.875, 0.879, 0.880, 0.883, 0.877, 0.301, 0.882, 0.232, 0.876, 0.880, 0.860, 0.875, 0.880, 0.882, 0.599, 0.878, 0.839, 0.685, 0.878, 0.878, 0.843, 0.876, 0.877, 0.880, 0.880, 0.879, 0.877, 0.881, 0.852, 0.860
     540, 0.854, 0.878, 0.871, 0.875, 0.879, 0.881, 0.876, 0.881, 0.882, 0.880, 0.881, 0.881, 0.877, 0.878, 0.877, 0.877, 0.833, 0.238, 0.867, 0.881, 0.878, 0.879, 0.878, 0.882, 0.876, 0.299, 0.881, 0.229, 0.880, 0.880, 0.861, 0.875, 0.879, 0.881, 0.580, 0.878, 0.868, 0.748, 0.880, 0.879, 0.844, 0.878, 0.878, 0.879, 0.884, 0.881, 0.877, 0.879, 0.853, 0.865
